LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,training_fix.started,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,fix.started,fix.stopped,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpect,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,0,1206,,,,167,H,star,0.0011620619989116676,1906.2899377119975,1906.794740942998,,,,,0,0,,,,,,,,,,,1906.794740942998,1906.794740942998,1906.794740942998,1906.794740942998,1908.2962910469978,1908.2962910469978,1908.2962910469978,1908.2962910469978,1908.2962910469978,1908.2962910469978,1908.2962910469978,1908.2962910469978,switch,number,NA,d,0.36838152300333604,noRew,,4,,,,,low,1908.696644484,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,10,1216,,,,174,F,hexagon,0.001054591000865912,1910.6784745549994,1911.1827219570005,,,,,1,1,,,,,,,,,,,1911.1827219570005,1911.1827219570005,1911.1827219570005,1911.1827219570005,1912.684409562,1912.684409562,1912.684409562,1912.684409562,1912.684409562,1912.684409562,1912.684409562,1912.684409562,repeat,number,numRpt,f,0.4847834850043,noRew,,4,,,,,low,1913.201596660998,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,0,1216,,,,139,S,hexagon,0.0013726279976253863,1915.1841033109995,1915.6880116009997,,,,,0,0,,,,,,,,,,,1915.6880116009997,1915.6880116009997,1915.6880116009997,1915.6880116009997,1917.189567161,1917.189567161,1917.189567161,1917.189567161,1917.189567161,1917.189567161,1917.189567161,1917.189567161,repeat,number,NA,f,0.31729163600175525,noRew,,4,,,,,low,1917.5238038889984,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,0,1216,,,,146,D,star,0.0004995870003767777,1919.5043523719978,1920.009225562997,,,,,0,1,,,,,,,,,,,1920.009225562997,1920.009225562997,1920.009225562997,1920.009225562997,1921.510659427,1921.510659427,1921.510659427,1921.510659427,1921.510659427,1921.510659427,1921.510659427,1921.510659427,switch,letter,NA,k,0.33987165500366245,noRew,,4,,,,,low,1921.8779453909992,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,0,1216,,,,160,B,star,0.0008178620009857696,1923.8598604629988,1924.3640851050004,,,,,1,1,,,,,,,,,,,1924.3640851050004,1924.3640851050004,1924.3640851050004,1924.3640851050004,1925.8656999279992,1925.8656999279992,1925.8656999279992,1925.8656999279992,1925.8656999279992,1925.8656999279992,1925.8656999279992,1925.8656999279992,switch,number,numSwt,f,0.4634404460048245,noRew,,4,,,,,low,1926.349731776998,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,10,1226,,,,125,W,hexagon,0.001105195999116404,1928.3310001089994,1928.835508707998,,,,,1,0,,,,,,,,,,,1928.835508707998,1928.835508707998,1928.835508707998,1928.835508707998,1930.337106865998,1930.337106865998,1930.337106865998,1930.337106865998,1930.337106865998,1930.337106865998,1930.337106865998,1930.337106865998,switch,letter,lettSwt,k,0.45558475900179474,noRew,,4,,,,,low,1930.821139890999,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,0,1226,,,,132,U,star,0.0011739080000552349,1932.8033337960005,1933.3072488129983,,,,,1,0,,,,,,,,,,,1933.3072488129983,1933.3072488129983,1933.3072488129983,1933.3072488129983,1934.8088948469995,1934.8088948469995,1934.8088948469995,1934.8088948469995,1934.8088948469995,1934.8088948469995,1934.8088948469995,1934.8088948469995,repeat,letter,lettRpt,k,0.5439109730032214,noRew,,4,,,,,low,1935.3763395799979,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,1,1227,,,,181,Y,hexagon,0.0011437570028647315,1937.358256823998,1937.8622325479992,,,,,1,0,,,,,,,,,,,1937.8622325479992,1937.8622325479992,1937.8622325479992,1937.8622325479992,1939.363673508,1939.363673508,1939.363673508,1939.363673508,1939.363673508,1939.363673508,1939.363673508,1939.363673508,switch,number,numSwt,f,0.4454847190027067,noRew,,4,,,,,low,1939.8311459129982,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,0,1227,,,,167,H,star,0.001111710000259336,1941.8133245639983,1942.317030451999,,,,,1,0,,,,,,,,,,,1942.317030451999,1942.317030451999,1942.317030451999,1942.317030451999,1943.8187363069992,1943.8187363069992,1943.8187363069992,1943.8187363069992,1943.8187363069992,1943.8187363069992,1943.8187363069992,1943.8187363069992,repeat,number,numRpt,f,0.527202829001908,noRew,,4,,,,,low,1944.3698889679981,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,10,1237,,,,174,F,hexagon,0.0013773030004813336,1946.350329331999,1946.8554242739992,,,,,1,0,,,,,,,,,,,1946.8554242739992,1946.8554242739992,1946.8554242739992,1946.8554242739992,1948.3570967409978,1948.3570967409978,1948.3570967409978,1948.3570967409978,1948.3570967409978,1948.3570967409978,1948.3570967409978,1948.3570967409978,repeat,number,numRpt,f,0.48510912200435996,noRew,,4,,,,,low,1948.874318995,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,10,1247,,,,181,W,hexagon,0.0007915319984022062,1950.856174618999,1951.3603408300005,,,,,1,0,,,,,,,,,,,1951.3603408300005,1951.3603408300005,1951.3603408300005,1951.3603408300005,1952.8620837939998,1952.8620837939998,1952.8620837939998,1952.8620837939998,1952.8620837939998,1952.8620837939998,1952.8620837939998,1952.8620837939998,repeat,number,numRpt,f,0.4680145000020275,noRew,,4,,,,,low,1953.3626266289975,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,0,1247,,,,125,B,star,0.00117516499813064,1955.344101437,1955.8487622249995,,,,,1,0,,,,,,,,,,,1955.8487622249995,1955.8487622249995,1955.8487622249995,1955.8487622249995,1957.3503525439992,1957.3503525439992,1957.3503525439992,1957.3503525439992,1957.3503525439992,1957.3503525439992,1957.3503525439992,1957.3503525439992,repeat,number,numRpt,d,0.41067953500169097,noRew,,4,,,,,low,1957.7847675819976,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,10,1257,,,,160,D,hexagon,0.0009097649999603163,1959.7659247849988,1960.2700222079984,,,,,1,0,,,,,,,,,,,1960.2700222079984,1960.2700222079984,1960.2700222079984,1960.2700222079984,1961.771747521998,1961.771747521998,1961.771747521998,1961.771747521998,1961.771747521998,1961.771747521998,1961.771747521998,1961.771747521998,repeat,number,numRpt,f,0.4385708650042943,noRew,,4,,,,,low,1962.2394175329973,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,0,1257,,,,146,S,star,0.001434785001038108,1964.2204697630004,1964.7252094139985,,,,,0,0,,,,,,,,,,,1964.7252094139985,1964.7252094139985,1964.7252094139985,1964.7252094139985,1966.2268105330004,1966.2268105330004,1966.2268105330004,1966.2268105330004,1966.2268105330004,1966.2268105330004,1966.2268105330004,1966.2268105330004,switch,letter,NA,j,0.4153501140026492,noRew,,4,,,,,low,1966.6611447529976,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,1,1258,,,,132,F,hexagon,0.0007826310029486194,1968.6419377829989,1969.1469427070006,,,,,1,1,,,,,,,,,,,1969.1469427070006,1969.1469427070006,1969.1469427070006,1969.1469427070006,1970.6486417019987,1970.6486417019987,1970.6486417019987,1970.6486417019987,1970.6486417019987,1970.6486417019987,1970.6486417019987,1970.6486417019987,switch,number,numSwt,d,0.38506148000305984,noRew,,4,,,,,low,1971.065398937997,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,10,1268,,,,139,Y,star,0.0010639829997671768,1973.0466541889982,1973.5516703600006,,,,,1,0,,,,,,,,,,,1973.5516703600006,1973.5516703600006,1973.5516703600006,1973.5516703600006,1975.0535089449986,1975.0535089449986,1975.0535089449986,1975.0535089449986,1975.0535089449986,1975.0535089449986,1975.0535089449986,1975.0535089449986,switch,letter,lettSwt,k,0.4355091960023856,noRew,,4,,,,,low,1975.5205027329976,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,10,1278,,,,174,U,star,0.0011394469984224997,1977.5023116390003,1978.006543399999,,,,,1,0,,,,,,,,,,,1978.006543399999,1978.006543399999,1978.006543399999,1978.006543399999,1979.5079897939977,1979.5079897939977,1979.5079897939977,1979.5079897939977,1979.5079897939977,1979.5079897939977,1979.5079897939977,1979.5079897939977,repeat,letter,lettRpt,k,0.3976830740029982,noRew,,4,,,,,low,1979.9252739259973,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,1,1279,,,,167,H,hexagon,0.0008678909980517346,1981.9072919999999,1982.4112092449977,,,,,1,0,,,,,,,,,,,1982.4112092449977,1982.4112092449977,1982.4112092449977,1982.4112092449977,1983.9128274920004,1983.9128274920004,1983.9128274920004,1983.9128274920004,1983.9128274920004,1983.9128274920004,1983.9128274920004,1983.9128274920004,switch,number,numSwt,f,0.5059024040019722,noRew,,4,,,,,low,1984.4468663249972,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,1,1280,,,,181,B,hexagon,0.0010476670031493995,1986.4278925830004,1986.9329332710004,,,,,1,0,,,,,,,,,,,1986.9329332710004,1986.9329332710004,1986.9329332710004,1986.9329332710004,1988.4346747309974,1988.4346747309974,1988.4346747309974,1988.4346747309974,1988.4346747309974,1988.4346747309974,1988.4346747309974,1988.4346747309974,repeat,number,numRpt,f,0.35867835500175715,noRew,,4,,,,,low,1988.8183838570003,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,1,1281,,,,174,W,star,0.0012206639985379297,1990.8004136939999,1991.3045037209995,,,,,1,0,,,,,,,,,,,1991.3045037209995,1991.3045037209995,1991.3045037209995,1991.3045037209995,1992.8061074149991,1992.8061074149991,1992.8061074149991,1992.8061074149991,1992.8061074149991,1992.8061074149991,1992.8061074149991,1992.8061074149991,switch,letter,lettSwt,k,0.36367078100374783,noRew,,4,,,,,low,1993.1899517040001,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,0,1281,,,,139,D,star,0.0011472839978523552,1995.1724569409998,1995.6761814860001,,,,,1,0,,,,,,,,,,,1995.6761814860001,1995.6761814860001,1995.6761814860001,1995.6761814860001,1997.1777670429983,1997.1777670429983,1997.1777670429983,1997.1777670429983,1997.1777670429983,1997.1777670429983,1997.1777670429983,1997.1777670429983,repeat,letter,lettRpt,j,0.5197818800043024,noRew,,4,,,,,low,1997.728909767,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,1,1282,,,,132,U,hexagon,0.0011185949988430366,1999.7101525439975,2000.2142605109984,,,,,1,0,,,,,,,,,,,2000.2142605109984,2000.2142605109984,2000.2142605109984,2000.2142605109984,2001.7161741829987,2001.7161741829987,2001.7161741829987,2001.7161741829987,2001.7161741829987,2001.7161741829987,2001.7161741829987,2001.7161741829987,switch,number,numSwt,d,0.5176413390036032,noRew,,4,,,,,low,2002.2666261069971,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,0,1282,,,,146,H,star,0.0008955400007835124,2004.2478149769995,2004.752660719998,,,,,0,0,,,,,,,,,,,2004.752660719998,2004.752660719998,2004.752660719998,2004.752660719998,2006.2541317779978,2006.2541317779978,2006.2541317779978,2006.2541317779978,2006.2541317779978,2006.2541317779978,2006.2541317779978,2006.2541317779978,switch,letter,NA,k,0.3726972420045058,noRew,,4,,,,,low,2006.655096131999,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,0,1282,,,,125,S,hexagon,0.0011345370003255084,2008.636969580999,2009.140839552998,,,,,0,1,,,,,,,,,,,2009.140839552998,2009.140839552998,2009.140839552998,2009.140839552998,2010.642489218997,2010.642489218997,2010.642489218997,2010.642489218997,2010.642489218997,2010.642489218997,2010.642489218997,2010.642489218997,repeat,letter,NA,j,0.6147351950021402,noRew,,4,,,,,low,2011.276347439998,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,0,1282,,,,160,Y,star,0.0006290540004556533,2013.2584798919997,2013.7627401749996,,,,,1,1,,,,,,,,,,,2013.7627401749996,2013.7627401749996,2013.7627401749996,2013.7627401749996,2015.264228046999,2015.264228046999,2015.264228046999,2015.264228046999,2015.264228046999,2015.264228046999,2015.264228046999,2015.264228046999,repeat,letter,lettRpt,k,0.6973807720023615,noRew,,4,,,,,low,2015.9827286,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,1,1283,,,,167,F,hexagon,0.001014142999338219,2017.9641038519985,2018.467926555997,,,,,1,0,,,,,,,,,,,2018.467926555997,2018.467926555997,2018.467926555997,2018.467926555997,2019.9694812779999,2019.9694812779999,2019.9694812779999,2019.9694812779999,2019.9694812779999,2019.9694812779999,2019.9694812779999,2019.9694812779999,repeat,letter,lettRpt,j,0.5195701510019717,noRew,,4,,,,,low,2020.5200163049994,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,10,1293,,,,160,D,triangle,0.0008060859981924295,2038.8360663059975,2039.3406528209998,,,,,1,0,,,,,,,,,,,2039.3406528209998,2039.3406528209998,2039.3406528209998,2039.3406528209998,2040.842430493998,2040.842430493998,2040.842430493998,2040.842430493998,2040.842430493998,2040.842430493998,2040.842430493998,2040.842430493998,repeat,letter,lettRpt,j,0.43956339500073227,noRew,,5,,,space,2.7710527240051306,high,2041.3098363459976,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,1,1294,,,,139,Y,circle,0.0010252460015180986,2043.2909208700003,2043.7958047110005,,,,,1,0,,,,,,,,,,,2043.7958047110005,2043.7958047110005,2043.7958047110005,2043.7958047110005,2045.297456090997,2045.297456090997,2045.297456090997,2045.297456090997,2045.297456090997,2045.297456090997,2045.297456090997,2045.297456090997,switch,number,numSwt,d,0.3912443440021889,noRew,,5,,,,,high,2045.7145456489998,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,0,1294,,,,181,F,triangle,0.000956027000938775,2047.6970310029974,2048.2006432399976,,,,,1,0,,,,,,,,,,,2048.2006432399976,2048.2006432399976,2048.2006432399976,2048.2006432399976,2049.702176521998,2049.702176521998,2049.702176521998,2049.702176521998,2049.702176521998,2049.702176521998,2049.702176521998,2049.702176521998,switch,letter,lettSwt,j,0.4756775220048439,noRew,,5,,,,,high,2050.203182235,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,1,1295,,,,174,S,circle,0.0012690650000877213,2052.184996672,2052.6887590160004,,,,,1,0,,,,,,,,,,,2052.6887590160004,2052.6887590160004,2052.6887590160004,2052.6887590160004,2054.190494811999,2054.190494811999,2054.190494811999,2054.190494811999,2054.190494811999,2054.190494811999,2054.190494811999,2054.190494811999,switch,number,numSwt,f,0.4678804030008905,noRew,,5,,,,,high,2054.691014150998,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,10,1305,,,,132,B,circle,0.0010951840013149194,2056.6732460979983,2057.177464919998,,,,,1,0,,,,,,,,,,,2057.177464919998,2057.177464919998,2057.177464919998,2057.177464919998,2058.678683160997,2058.678683160997,2058.678683160997,2058.678683160997,2058.678683160997,2058.678683160997,2058.678683160997,2058.678683160997,repeat,number,numRpt,d,0.33870166100314236,noRew,,5,,,,,high,2059.0458333589995,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,0,1305,,,,146,U,triangle,0.0009468519965594169,2061.027875033,2061.5320627269975,,,,,0,0,,,,,,,,,,,2061.5320627269975,2061.5320627269975,2061.5320627269975,2061.5320627269975,2063.0336442299995,2063.0336442299995,2063.0336442299995,2063.0336442299995,2063.0336442299995,2063.0336442299995,2063.0336442299995,2063.0336442299995,repeat,number,NA,f,0.495988575003139,noRew,,5,,,,,high,2063.551129872998,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,0,1305,,,,125,W,triangle,0.0010349210024287459,2065.5323835659983,2066.0367348849977,,,,,1,1,,,,,,,,,,,2066.0367348849977,2066.0367348849977,2066.0367348849977,2066.0367348849977,2067.538408901997,2067.538408901997,2067.538408901997,2067.538408901997,2067.538408901997,2067.538408901997,2067.538408901997,2067.538408901997,repeat,number,numRpt,d,0.5112396720032848,noRew,,5,,,,,high,2068.0731278450003,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,1,1306,,,,167,H,circle,0.0008348699993803166,2070.054279746997,2070.5584554470006,,,,,1,0,,,,,,,,,,,2070.5584554470006,2070.5584554470006,2070.5584554470006,2070.5584554470006,2072.0602901079983,2072.0602901079983,2072.0602901079983,2072.0602901079983,2072.0602901079983,2072.0602901079983,2072.0602901079983,2072.0602901079983,repeat,number,numRpt,f,0.4615299260003667,noRew,,5,,,,,high,2072.5442035019987,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,1,1307,,,,160,D,circle,0.0012757679978676606,2074.5252136929994,2075.0300524310005,,,,,1,0,,,,,,,,,,,2075.0300524310005,2075.0300524310005,2075.0300524310005,2075.0300524310005,2076.5318229639997,2076.5318229639997,2076.5318229639997,2076.5318229639997,2076.5318229639997,2076.5318229639997,2076.5318229639997,2076.5318229639997,repeat,number,numRpt,f,0.4770350680046249,noRew,,5,,,,,high,2077.0324433370006,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1307,,,,139,Y,triangle,0.0010980500010191463,2079.01440647,2079.5184028000003,,,,,1,0,,,,,,,,,,,2079.5184028000003,2079.5184028000003,2079.5184028000003,2079.5184028000003,2081.0200998420005,2081.0200998420005,2081.0200998420005,2081.0200998420005,2081.0200998420005,2081.0200998420005,2081.0200998420005,2081.0200998420005,switch,letter,lettSwt,k,0.5018098270011251,noRew,,5,,,,,high,2081.5539923359975,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
